Test method	Hit method	Comment	Jaccard index	Jaccard containment AB	Jaccard containment BA	curated
SFLDS00029	TIGR03961	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	TIGR04334	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR13932		0.0711582134746404	0.0718105423987777	0.886792452830189	
SFLDS00029	SFLDG01278	P	0.0412528647822765	0.0412528647822765	1	
SFLDS00029	TIGR02495	P	0.00381970970206264	0.00381970970206264	1	
SFLDS00029	PTHR43409:SF7		0.00990853658536585	0.00993124522536287	0.8125	
SFLDS00029	SFLDF00349	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDF00303	P	0.00763941940412529	0.00763941940412529	1	
SFLDS00029	PTHR11135:SF6		0.0022883295194508	0.00229182582123759	0.6	
SFLDS00029	SFLDF00278	P	0.00840336134453781	0.00840336134453781	1	
SFLDS00029	TIGR00538	P	0.0106951871657754	0.0106951871657754	1	
SFLDS00029	PTHR22960:SF18	P	0.00305576776165011	0.00305576776165011	1	
SFLDS00029	PTHR21180		0.00509090909090909	0.0053475935828877	0.0958904109589041	
SFLDS00029	PTHR42731:SF4	P	0.00458365164247517	0.00458365164247517	1	
SFLDS00029	PTHR10949:SF24	P	0.0190985485103132	0.0190985485103132	1	
SFLDS00029	TIGR04303	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	TIGR03975	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDG01110	P	0.00305576776165011	0.00305576776165011	1	
SFLDS00029	SFLDG01383	P	0.0695187165775401	0.0695187165775401	1	
SFLDS00029	SFLDG01072	P	0.0106951871657754	0.0106951871657754	1	
SFLDS00029	PTHR43076	P	0.0267379679144385	0.0267379679144385	1	
SFLDS00029	PTHR42836:SF1	P	0.0175706646294882	0.0175706646294882	1	
SFLDS00029	SFLDG01065	P	0.0359052711993888	0.0359052711993888	1	
SFLDS00029	PTHR43020:SF3	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	SFLDG01104	P	0.0053475935828877	0.0053475935828877	1	
SFLDS00029	TIGR04167	P	0.00687547746371276	0.00687547746371276	1	
SFLDS00029	SFLDG01060	P	0.0618792971734148	0.0618792971734148	1	
SFLDS00029	SFLDF00562	P	0.051948051948052	0.051948051948052	1	
SFLDS00029	SFLDF00342	P	0.0114591291061879	0.0114591291061879	1	
SFLDS00029	PTHR21339		0.0205635948210206	0.0206264323911383	0.870967741935484	
SFLDS00029	PTHR43728	P	0.00763358778625954	0.00763941940412529	0.909090909090909	
SFLDS00029	SFLDG01385	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	SFLDF00276	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	TIGR04280	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	PTHR21180:SF9	P	0.0053475935828877	0.0053475935828877	1	
SFLDS00029	SFLDG01102	P	0.0053475935828877	0.0053475935828877	1	
SFLDS00029	PTHR43288:SF1	P	0.0053475935828877	0.0053475935828877	1	
SFLDS00029	TIGR04261	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDF00542	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR30544:SF6		0.0121951219512195	0.0122230710466005	0.842105263157895	
SFLDS00029	TIGR04014	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDG01088	P	0.0198624904507257	0.0198624904507257	1	
SFLDS00029	PTHR43409:SF3	P	0.00687547746371276	0.00687547746371276	1	
SFLDS00029	SFLDG01108	P	0.0053475935828877	0.0053475935828877	1	
SFLDS00029	PTHR43409:SF1	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	TIGR00048	P	0.051948051948052	0.051948051948052	1	
SFLDS00029	PTHR11135:SF3	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	PTHR43837	P	0.0167810831426392	0.0168067226890756	0.916666666666667	
SFLDS00029	TIGR04337	P	0.0122230710466005	0.0122230710466005	1	
SFLDS00029	PTHR43273:SF6		0.00533130236100533	0.0053475935828877	0.636363636363636	
SFLDS00029	TIGR04546	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDG01067	P	0.201680672268908	0.201680672268908	1	
SFLDS00029	PTHR11135:SF2		0.00227617602427921	0.00229182582123759	0.25	
SFLDS00029	SFLDF00301	P	0.00611153552330023	0.00611153552330023	1	
SFLDS00029	SFLDF00344		0.025	0.025974025974026	0.4	
SFLDS00029	SFLDG01111	P	0.00458365164247517	0.00458365164247517	1	
SFLDS00029	SFLDF00273	P	0.0565317035905271	0.0565317035905271	1	
SFLDS00029	SFLDF00299	P	0.0099236641221374	0.00993124522536287	0.928571428571429	
SFLDS00029	SFLDG01062	P	0.0565317035905271	0.0565317035905271	1	
SFLDS00029	SFLDF00292	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	TIGR03821	P	0.00611153552330023	0.00611153552330023	1	
SFLDS00029	SFLDF00310	P	0.00305576776165011	0.00305576776165011	1	
SFLDS00029	SFLDF00315	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDF00404	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR43409	P	0.0449695121951219	0.0450725744843392	0.951612903225806	
SFLDS00029	TIGR02666	P	0.0646879756468798	0.0649350649350649	0.944444444444444	
SFLDS00029	TIGR04041	P	0.00305576776165011	0.00305576776165011	1	
SFLDS00029	SFLDG01123	P	0.0282658517952636	0.0282658517952636	1	
SFLDS00029	SFLDG01082	P	0.262395118230358	0.26279602750191	0.994219653179191	
SFLDS00029	SFLDG01113		0.00305343511450382	0.00305576776165011	0.8	
SFLDS00029	SFLDG01387	P	0.0137509549274255	0.0137509549274255	1	
SFLDS00029	TIGR02351	P	0.00611153552330023	0.00611153552330023	1	
SFLDS00029	SFLDG01098	P	0.00458365164247517	0.00458365164247517	1	
SFLDS00029	TIGR03551	P	0.00687547746371276	0.00687547746371276	1	
SFLDS00029	PTHR30544		0.0627362055933485	0.0634071810542399	0.855670103092783	
SFLDS00029	PTHR13930:SF0		0.0457957957957958	0.0466004583651643	0.726190476190476	
SFLDS00029	SFLDG01279	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR10949		0.0906411201179071	0.093964858670741	0.719298245614035	
SFLDS00029	PTHR43075	P	0.00916030534351145	0.00916730328495034	0.923076923076923	
SFLDS00029	SFLDF00393	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	TIGR02668	P	0.0053475935828877	0.0053475935828877	1	
SFLDS00029	SFLDG01084	P	0.016793893129771	0.0168067226890756	0.956521739130435	
SFLDS00029	TIGR03820	P	0.00305576776165011	0.00305576776165011	1	
SFLDS00029	TIGR04478	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	TIGR00539	P	0.050381679389313	0.0504201680672269	0.985074626865672	
SFLDS00029	SFLDF00294	P	0.00611153552330023	0.00611153552330023	1	
SFLDS00029	TIGR03904	P	0.0114591291061879	0.0114591291061879	1	
SFLDS00029	SFLDG01118	P	0.00687547746371276	0.00687547746371276	1	
SFLDS00029	PTHR30538		0.0174772036474164	0.0175706646294882	0.766666666666667	
SFLDS00029	PTHR30352:SF5	P	0.0206106870229008	0.0206264323911383	0.964285714285714	
SFLDS00029	TIGR04432	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR43432		0.0167682926829268	0.0168067226890756	0.88	
SFLDS00029	PTHR11135		0.0311835577604536	0.0336134453781513	0.301369863013699	
SFLDS00029	SFLDG01280	P	0.00763941940412529	0.00763941940412529	1	
SFLDS00029	PTHR11135:SF1		0.00301431801055011	0.00305576776165011	0.181818181818182	
SFLDS00029	PTHR13930		0.0475129918337045	0.0488922841864018	0.627450980392157	
SFLDS00029	PTHR30538:SF0		0.00380228136882129	0.00381970970206264	0.454545454545455	
SFLDS00029	PTHR11228:SF22		0.0045766590389016	0.00458365164247517	0.75	
SFLDS00029	PTHR43432:SF2	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	PTHR43076:SF2	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	PTHR43787:SF4	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	SFLDG01064	P	0.024390243902439	0.0244461420932009	0.914285714285714	
SFLDS00029	TIGR03956	P	0.00381970970206264	0.00381970970206264	1	
SFLDS00029	SFLDG01216	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	TIGR01210		0.00229007633587786	0.00229182582123759	0.75	
SFLDS00029	PTHR30544:SF3		0.0106302201974184	0.0106951871657754	0.636363636363636	
SFLDS00029	TIGR03963	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDG01389	P	0.0198624904507257	0.0198624904507257	1	
SFLDS00029	TIGR04084	P	0.0053475935828877	0.0053475935828877	1	
SFLDS00029	PTHR42731:SF2	P	0.00381970970206264	0.00381970970206264	1	
SFLDS00029	TIGR04038	P	0.00458365164247517	0.00458365164247517	1	
SFLDS00029	PTHR43409:SF9	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	SFLDF00288	P	0.0359052711993888	0.0359052711993888	1	
SFLDS00029	TIGR04321	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	TIGR03470	P	0.00381970970206264	0.00381970970206264	1	
SFLDS00029	PTHR22960		0.0722543352601156	0.0763941940412529	0.571428571428571	
SFLDS00029	PTHR43409:SF8	P	0.0106951871657754	0.0106951871657754	1	
SFLDS00029	SFLDG01058	P	0.0847975553857907	0.0847975553857907	1	
SFLDS00029	TIGR00089	P	0.131398013750955	0.131398013750955	1	
SFLDS00029	SFLDF00543	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR43273:SF3	P	0.00458365164247517	0.00458365164247517	1	
SFLDS00029	TIGR03699	P	0.00763941940412529	0.00763941940412529	1	
SFLDS00029	PTHR42836	P	0.0274809160305344	0.027501909854851	0.972972972972973	
SFLDS00029	PTHR30352:SF2	P	0.0114503816793893	0.0114591291061879	0.9375	
SFLDS00029	PTHR42731:SF1	P	0.00916030534351145	0.00916730328495034	0.923076923076923	
SFLDS00029	TIGR00510	P	0.0885496183206107	0.0886172650878533	0.991452991452991	
SFLDS00029	SFLDG01070		0.0175304878048781	0.0175706646294882	0.884615384615385	
SFLDS00029	TIGR01574	P	0.0473644003055768	0.0473644003055768	1	
SFLDS00029	SFLDF00271	P	0.0847975553857907	0.0847975553857907	1	
SFLDS00029	SFLDF00311	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	PTHR43409:SF2	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	TIGR02494		0.00687022900763359	0.00687547746371276	0.9	
SFLDS00029	SFLDF00277	P	0.00458365164247517	0.00458365164247517	1	
SFLDS00029	SFLDG01095	P	0.0053475935828877	0.0053475935828877	1	
SFLDS00029	SFLDF00385	P	0.0053475935828877	0.0053475935828877	1	
SFLDS00029	TIGR01212		0.0030188679245283	0.00305576776165011	0.2	
SFLDS00029	PTHR43432:SF3	P	0.0129770992366412	0.012987012987013	0.944444444444444	
SFLDS00029	PTHR42684:SF3		0.000733675715333822	0.000763941940412529	0.0181818181818182	
SFLDS00029	TIGR04269	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR43306	P	0.00687547746371276	0.00687547746371276	1	
SFLDS00029	PTHR32331	P	0.0114591291061879	0.0114591291061879	1	
SFLDS00029	SFLDG01094	P	0.00381970970206264	0.00381970970206264	1	
SFLDS00029	PTHR43583	P	0.0122230710466005	0.0122230710466005	1	
SFLDS00029	PTHR30544:SF5	P	0.027501909854851	0.027501909854851	1	
SFLDS00029	PTHR43524	P	0.00458365164247517	0.00458365164247517	1	
SFLDS00029	SFLDG01066	P	0.032824427480916	0.0328495034377387	0.977272727272727	
SFLDS00029	TIGR04403	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR43787:SF5		0.00534351145038168	0.0053475935828877	0.875	
SFLDS00029	TIGR03700	P	0.00458365164247517	0.00458365164247517	1	
SFLDS00029	TIGR04082	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDG01101	P	0.0152788388082506	0.0152788388082506	1	
SFLDS00029	SFLDF00281	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDF00326	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	TIGR04070	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	TIGR00433	P	0.0412528647822765	0.0412528647822765	1	
SFLDS00029	PTHR43583:SF2	P	0.00611153552330023	0.00611153552330023	1	
SFLDS00029	SFLDF00300	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	PTHR11228:SF7	P	0.0244088482074752	0.0244461420932009	0.941176470588235	
SFLDS00029	PTHR30352:SF14	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	TIGR02109	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	SFLDG01386	P	0.114591291061879	0.114591291061879	1	
SFLDS00029	PTHR43726		0.007627765064836	0.00763941940412529	0.833333333333333	
SFLDS00029	PTHR11228		0.0424886191198786	0.0427807486631016	0.861538461538462	
SFLDS00029	TIGR04395	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDF00296	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDF00275	P	0.0572956455309396	0.0572956455309396	1	
SFLDS00029	SFLDG01068	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	PTHR43288:SF2		0.0030511060259344	0.00305576776165011	0.666666666666667	
SFLDS00029	SFLDF00330	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDF00397	P	0.00381970970206264	0.00381970970206264	1	
SFLDS00029	PTHR43409:SF4	P	0.00611153552330023	0.00611153552330023	1	
SFLDS00029	PTHR11228:SF34		0.0091533180778032	0.00916730328495034	0.857142857142857	
SFLDS00029	PTHR13932:SF1	P	0.00305576776165011	0.00305576776165011	1	
SFLDS00029	TIGR04311	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	TIGR01579	P	0.0106951871657754	0.0106951871657754	1	
SFLDS00029	PTHR43273		0.0251141552511416	0.0252100840336134	0.868421052631579	
SFLDS00029	TIGR04013	P	0.00458365164247517	0.00458365164247517	1	
SFLDS00029	PTHR37822		0.00228136882129278	0.00229182582123759	0.333333333333333	
SFLDS00029	SFLDG01388		0.0129672006102212	0.012987012987013	0.894736842105263	
SFLDS00029	TIGR03942	P	0.00763941940412529	0.00763941940412529	1	
SFLDS00029	SFLDF00515	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDF00392	P	0.00305576776165011	0.00305576776165011	1	
SFLDS00029	SFLDF00570	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	TIGR03974	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	TIGR03994	P	0.00305576776165011	0.00305576776165011	1	
SFLDS00029	TIGR04545	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	TIGR04107	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	PTHR43076:SF6	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	TIGR03960	P	0.00687547746371276	0.00687547746371276	1	
SFLDS00029	SFLDG01079	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	PTHR42836:SF2	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	SFLDF00318	P	0.0183346065699007	0.0183346065699007	1	
SFLDS00029	PTHR43288		0.0083905415713196	0.00840336134453781	0.846153846153846	
SFLDS00029	PTHR42762	P	0.00458365164247517	0.00458365164247517	1	
SFLDS00029	PTHR22960:SF0		0.0698181818181818	0.0733384262796028	0.592592592592593	
SFLDS00029	TIGR04349	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	PTHR43076:SF3	P	0.00306044376434583	0.00305576776165011	2	
SFLDS00029	TIGR04051	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR43787:SF7	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	TIGR03822	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDG01071	P	0.0504201680672269	0.0504201680672269	1	
SFLDS00029	TIGR00423	P	0.0198624904507257	0.0198624904507257	1	
SFLDS00029	TIGR02491	P	0.00916030534351145	0.00916730328495034	0.923076923076923	
SFLDS00029	SFLDF00316	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDG01091		0.00301659125188537	0.00305576776165011	0.19047619047619	
SFLDS00029	TIGR04322	P	0.00381970970206264	0.00381970970206264	1	
SFLDS00029	PTHR13932:SF6	P	0.0114591291061879	0.0114591291061879	1	
SFLDS00029	PTHR13932:SF5	P	0.0252100840336134	0.0252100840336134	1	
SFLDS00029	SFLDG01217	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDG01100	P	0.00687547746371276	0.00687547746371276	1	
SFLDS00029	PTHR43787	P	0.0244274809160305	0.0244461420932009	0.96969696969697	
SFLDS00029	PTHR43324	P	0.00458365164247517	0.00458365164247517	1	
SFLDS00029	TIGR04133	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDG01083	P	0.00611153552330023	0.00611153552330023	1	
SFLDS00029	PTHR42731:SF5	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	SFLDG01384	P	0.0152788388082506	0.0152788388082506	1	
SFLDS00029	PTHR30544:SF2		0.0114329268292683	0.0114591291061879	0.833333333333333	
SFLDS00029	SFLDF00324	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR11918		0.058165548098434	0.0595874713521772	0.709090909090909	
SFLDS00029	SFLDG01081	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	PTHR43583:SF1	P	0.00611153552330023	0.00611153552330023	1	
SFLDS00029	PTHR11228:SF27		0.00381679389312977	0.00381970970206264	0.833333333333333	
SFLDS00029	SFLDF00302	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR22976	P	0.0427480916030534	0.0427807486631016	0.982456140350877	
SFLDS00029	PTHR13932:SF14		0.0182094081942337	0.0183346065699007	0.727272727272727	
SFLDS00029	PTHR42684		0.000703729767769177	0.000763941940412529	0.00884955752212389	
SFLDS00029	SFLDF00343	P	0.014514896867838	0.014514896867838	1	
SFLDS00029	SFLDF00280	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	SFLDF00284	P	0.0504201680672269	0.0504201680672269	1	
SFLDS00029	PTHR10949:SF14		0.0122044241037376	0.0122230710466005	0.888888888888889	
SFLDS00029	SFLDG01061	P	0.0962566844919786	0.0962566844919786	1	
SFLDS00029	TIGR04278	P	0.0183206106870229	0.0183346065699007	0.96	
SFLDS00029	TIGR01578	P	0.0450725744843392	0.0450725744843392	1	
SFLDS00029	PTHR43076:SF1		0.013719512195122	0.0137509549274255	0.857142857142857	
SFLDS00029	TIGR04190	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	TIGR00238	P	0.016793893129771	0.0168067226890756	0.956521739130435	
SFLDS00029	PTHR10949:SF23	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	SFLDF00314	P	0.00611153552330023	0.00611153552330023	1	
SFLDS00029	TIGR03962	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	SFLDG01069	P	0.0114591291061879	0.0114591291061879	1	
SFLDS00029	PTHR30544:SF4	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	SFLDF00319	P	0.00458365164247517	0.00458365164247517	1	
SFLDS00029	TIGR03957	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	TIGR04078	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR30538:SF1	P	0.0129770992366412	0.012987012987013	0.944444444444444	
SFLDS00029	PTHR11135:SF0		0.0231716147719044	0.0244461420932009	0.307692307692308	
SFLDS00029	TIGR01290	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	PTHR30352:SF4	P	0.0083969465648855	0.00840336134453781	0.916666666666667	
SFLDS00029	PTHR13932:SF3		0.00838414634146342	0.00840336134453781	0.785714285714286	
SFLDS00029	PTHR43076:SF7	P	0.0053475935828877	0.0053475935828877	1	
SFLDS00029	PTHR30352:SF20	P	0.00687547746371276	0.00687547746371276	1	
SFLDS00029	SFLDF00274	P	0.0152788388082506	0.0152788388082506	1	
SFLDS00029	TIGR04317	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	TIGR02826	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	TIGR02493	P	0.00993124522536287	0.00993124522536287	1	
SFLDS00029	TIGR03550	P	0.00611153552330023	0.00611153552330023	1	
SFLDS00029	PTHR42731:SF3	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	TIGR03916	P	0.0053475935828877	0.0053475935828877	1	
SFLDS00029	PTHR43787:SF3	P	0.00916730328495034	0.00916730328495034	1	
SFLDS00029	PTHR37822:SF2		0.00228658536585366	0.00229182582123759	0.5	
SFLDS00029	PTHR10949:SF25		0.0121858339680122	0.0122230710466005	0.8	
SFLDS00029	PTHR30352		0.0546282245827011	0.0550038197097021	0.888888888888889	
SFLDS00029	TIGR03365	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	PTHR30352:SF13		0.0038109756097561	0.00381970970206264	0.625	
SFLDS00029	PTHR42731	P	0.0206106870229008	0.0206264323911383	0.964285714285714	
SFLDS00029	PTHR43020:SF2		0.0364464692482916	0.0366692131398014	0.857142857142857	
SFLDS00029	TIGR04053	P	0.00381970970206264	0.00381970970206264	1	
SFLDS00029	SFLDG01097	P	0.00229182582123759	0.00229182582123759	1	
SFLDS00029	TIGR01211		0.0249084249084249	0.025974025974026	0.377777777777778	
SFLDS00029	PTHR43273:SF5	P	0.00916030534351145	0.00916730328495034	0.923076923076923	
SFLDS00029	SFLDG01063	P	0.0099236641221374	0.00993124522536287	0.928571428571429	
SFLDS00029	SFLDG01109	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR43787:SF6	P	0.00381970970206264	0.00381970970206264	1	
SFLDS00029	SFLDF00412	P	0.000763941940412529	0.000763941940412529	1	
SFLDS00029	PTHR13930:SF1	P	0.00152788388082506	0.00152788388082506	1	
SFLDS00029	PTHR43020	P	0.0622154779969651	0.0626432391138274	0.901098901098901	
SFLDS00029	PTHR43409:SF6	P	0.00611153552330023	0.00611153552330023	1	
SFLDS00029	TIGR01125	P	0.016793893129771	0.0168067226890756	0.956521739130435	
SFLDS00029	PTHR43273:SF2	P	0.00611153552330023	0.00611153552330023	1	
PTHR31225:SF7	PTHR31225	C	0.0597701149425287	1	0.0597701149425287	
PTHR31225:SF7	SFLDG01019		0.0836653386454183	0.807692307692308	0.0853658536585366	
SFLDF00010	PTHR42969		0.0851063829787234	0.363636363636364	0.1	
SFLDF00010	SFLDF00009		0.1	0.454545454545455	0.113636363636364	
SFLDF00010	SFLDG00180	C	0.255813953488372	1	0.255813953488372	
SFLDF00010	PTHR43786		0.411764705882353	0.636363636363636	0.538461538461538	
SFLDF00010	SFLDS00001		0.0248447204968944	0.727272727272727	0.0250783699059561	
TIGR04317	PTHR42836:SF1		0.0416666666666667	0.5	0.0434782608695652	
TIGR04317	SFLDG01067	C	0.00757575757575758	1	0.00757575757575758	
TIGR04317	SFLDG01387	C	0.111111111111111	1	0.111111111111111	
TIGR04317	PTHR42836		0.0263157894736842	0.5	0.027027027027027	
TIGR04317	SFLDG01386		0.00662251655629139	0.5	0.00666666666666667	
TIGR04317	PTHR11228		0.0151515151515152	0.5	0.0153846153846154	
TIGR04317	PTHR11228:SF34		0.0666666666666667	0.5	0.0714285714285714	
TIGR04317	SFLDF00570	C	0.666666666666667	1	0.666666666666667	
TIGR02826	PTHR30352:SF2	C	0.0625	1	0.0625	
TIGR02826	SFLDS00029	C	0.000763941940412529	1	0.000763941940412529	
TIGR02826	PTHR30352	C	0.0123456790123457	1	0.0123456790123457	
SFLDG01604	PTHR31225:SF22		0.036036036036036	0.121212121212121	0.0487804878048781	
